VALUEOID,VALVAL,VALLABEL,DATATYPE,LNGTH,DECDIG,NUMFMT,ORIGIN,VARORDER,CODELST,VALUELST,COMMENTS,COMPMETH,II
QS.QSCAT.IDS-SR.QSTESTCD,IDS0229,IDS02-Interpersonal Sensitivity,text,145,,,CRF,031,IDS2L29,,,,
QS.QSCAT.IDS-SR.QSTESTCD,IDS0230,IDS02-Leaden Paralysis/Physical Energy,text,169,,,CRF,032,IDS2L30,,,,
QS.QSCAT.IDS-SR.QSTESTCD,IDS0231,IDS02-3 Items Easiest to Understand,text,10,,,CRF,033,,,,,
QS.QSCAT.IDS-SR.QSTESTCD,IDS0232,IDS02-Total Score,integer,2,,,CRF,034,,,,,
QS.QSCAT.IDS-SR.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,035,,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0101,"IES01-Thought About It, Didn't Mean To",text,10,,,CRF,001,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0102,IES01-Avoided Getting Upset About It,text,10,,,CRF,002,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0103,IES01-I Tried to Remove It From Memory,text,10,,,CRF,003,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0104,IES01-Trouble Falling or Staying Asleep,text,10,,,CRF,004,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0105,IES01-I Had Waves of Strong Feelings,text,10,,,CRF,005,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0106,IES01-I Had Dreams About It,text,10,,,CRF,006,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0107,IES01-Stayed Away from Reminders of It,text,10,,,CRF,007,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0108,IES01-It hadn't Happened or wasn't Real,text,10,,,CRF,008,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0109,IES01-I Tried Not to Talk About it,text,10,,,CRF,009,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0110,IES01-Pictures Popped into My Mind,text,10,,,CRF,010,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0111,IES01-Things Made Me Think About it,text,10,,,CRF,011,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0112,IES01-I Had Not Dealt With Feelings,text,10,,,CRF,012,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0113,IES01-I Tried Not to Think About It,text,10,,,CRF,013,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0114,IES01-Reminder Brought Back Feelings,text,10,,,CRF,014,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,IES0115,IES01-My Feelings Were Kind Of Numb,text,10,,,CRF,015,IESV2L,,,,
QS.QSCAT.IES V2.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,016,,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0101,IESR01-Reminder Brought Back Feelings,text,12,,,CRF,001,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0102,IESR01-Had Trouble Staying Asleep,text,12,,,CRF,002,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0103,IESR01-Things Made Me Think About it,text,12,,,CRF,003,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0104,IESR01-I Felt Irritable and Angry,text,12,,,CRF,004,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0105,IESR01-Avoided Getting Upset About It,text,12,,,CRF,005,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0106,"IESR01-Thought About It, Didn't Mean To",text,12,,,CRF,006,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0107,IESR01-Felt Hadn't Happened/Wasn't Real,text,12,,,CRF,007,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0108,IESR01-Stayed Away from Reminders of It,text,12,,,CRF,008,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0109,IESR01-Pictures Popped into My Mind,text,12,,,CRF,009,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0110,IESR01-I Was Jumpy and Easily Startled,text,12,,,CRF,010,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0111,IESR01-I Tried Not to Think About It,text,12,,,CRF,011,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0112,IESR01-I Had Not Dealt With Feelings,text,12,,,CRF,012,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0113,IESR01-My Feelings Were Kind Of Numb,text,12,,,CRF,013,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0114,IESR01-Acting/Feeling Like That Time,text,12,,,CRF,014,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0115,IESR01- I Had Trouble Falling Asleep,text,12,,,CRF,015,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0116,IESR01-I Had Waves of Strong Feelings,text,12,,,CRF,016,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0117,IESR01-I Tried to Remove It From Memory,text,12,,,CRF,017,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0118,IESR01-I Had Trouble Concentrating,text,12,,,CRF,018,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0119,IESR01-Reminder Caused Physical Reaction,text,12,,,CRF,019,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0120,IESR01-I Had Dreams About It,text,12,,,CRF,020,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0121,IESR01-I Felt Watchful and On-Guard,text,12,,,CRF,021,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0122,IESR01-I Tried Not to Talk About it,text,12,,,CRF,022,IESRL,,,,
QS.QSCAT.IES-R.QSTESTCD,IESR0123,IESR01-Total IES-R Score,integer,2,,,CRF,023,,,,,
QS.QSCAT.IES-R.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,024,,,,,
QS.QSCAT.IGA-AD.QSTESTCD,IGAAD101,IGAAD1-IGA Atopic Dermatitis,text,19,,,CRF,001,IGAADL1,,,,
QS.QSCAT.IGA-AD.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,002,,,,,
QS.QSCAT.IGA.QSTESTCD,IGA9001,IGA90-Induration,text,36,,,CRF,001,IGAL1,,,,
QS.QSCAT.IGA.QSTESTCD,IGA9002,IGA90-Erythema,text,57,,,CRF,002,IGAL2,,,,
QS.QSCAT.IGA.QSTESTCD,IGA9003,IGA90-Scaling,text,62,,,CRF,003,IGAL3,,,,
QS.QSCAT.IGA.QSTESTCD,IGA9004,IGA90-Total Average,float,3,1,,CRF,004,,,,,
QS.QSCAT.IGA.QSTESTCD,IGA9005,IGA90-Physician Static Global Assessment,text,87,,,CRF,005,IGAL5,,,,
QS.QSCAT.IGA.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,006,,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0101,IMRS01-Progress Towards Personal Goals,text,64,,,CRF,001,IMRSL1,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0102,IMRS01-Knowledge,text,13,,,CRF,002,IMRSL2,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0103,IMRS01-Involvement of Family/Friends,text,63,,,CRF,003,IMRSL3,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0104,IMRS01-Contact People Outside of Family,text,21,,,CRF,004,IMRSL4,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0105,IMRS01-Time in Structured Roles,text,24,,,CRF,005,IMRSL5,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0106,IMRS01-Symptom Distress,text,35,,,CRF,006,IMRSL6,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0107,IMRS01-Impairment of Functioning,text,39,,,CRF,007,IMRSL7,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0108,IMRS01-Relapse Prevention Planning,text,68,,,CRF,008,IMRSL8,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0109,IMRS01-Relapse of Symptoms,text,40,,,CRF,009,IMRSL9,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0110,IMRS01-Psychiatric Hospitalizations,text,44,,,CRF,010,IMRSL10,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0111,IMRS01-Coping,text,15,,,CRF,011,IMRSL11,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0112,IMRS01-Involvement with Self-Help Activ,text,84,,,CRF,012,IMRSL12,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0113,IMRS01-Using Medication Effectively,text,19,,,CRF,013,IMRSL13,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0114,IMRS01-Functioning Affected by Alcohol,text,45,,,CRF,014,IMRSL14,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,IMRS0115,IMRS01-Functioning Affected by Drug Use,text,42,,,CRF,015,IMRSL15,,,,
QS.QSCAT.IMRS CLIENT.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,016,,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0101,ISI01-Difficulty Falling Asleep,text,11,,,CRF,001,ISI01L1,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0102,ISI01-Difficulty Staying Asleep,text,11,,,CRF,002,ISI01L1,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0103,ISI01-Problem Waking Up Too Early,text,11,,,CRF,003,ISI01L1,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0104,ISI01-How Satisfied/Dissatisfied,text,17,,,CRF,004,ISI01L4,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0105,ISI01-Daily Function Interfered,text,22,,,CRF,005,ISI01L5,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0106,ISI01-Noticeable Sleeping Problem,text,21,,,CRF,006,ISI01L6,,,,
QS.QSCAT.ISI.QSTESTCD,ISI0107,ISI01-How Worried/Distressed,text,10,,,CRF,007,ISI01L7,,,,
QS.QSCAT.ISI.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,008,,,,,
QS.QSCAT.IVAS.QSTESTCD,IVAS9001,IVAS90-Itch Severity,integer,3,,,CRF,001,,,,,
QS.QSCAT.IVAS.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,002,,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0201,IWQL02-Trouble Picking Up Objects,text,14,,,CRF,001,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0202,IWQL02-Trouble Tying Shoes,text,14,,,CRF,002,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0203,IWQL02-Difficulty Getting Up From Chairs,text,14,,,CRF,003,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0204,IWQL02-Trouble Using Stairs,text,14,,,CRF,004,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0205,IWQL02-Difficulty With Clothing,text,14,,,CRF,005,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0206,IWQL02-Trouble With Mobility,text,14,,,CRF,006,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0207,IWQL02-Trouble Crossing Legs,text,14,,,CRF,007,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0208,"IWQL02-Short of Breath, Mild Exertion",text,14,,,CRF,008,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0209,IWQL02-Troubled by Painful/Stiff Joints,text,14,,,CRF,009,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0210,IWQL02-Swollen Ankles and Lower Legs,text,14,,,CRF,010,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0211,IWQL02-Worried About Health,text,14,,,CRF,011,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0212,IWQL02-Self-Conscious,text,14,,,CRF,012,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0213,IWQL02-Self-Esteem Not What it Could Be,text,14,,,CRF,013,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0214,IWQL02-Feel Unsure of Myself,text,14,,,CRF,014,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0215,IWQL02-Don't Like Myself,text,14,,,CRF,015,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0216,IWQL02-Afraid of Being Rejected,text,14,,,CRF,016,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0217,IWQL02-Avoid Mirrors/Photographs,text,14,,,CRF,017,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0218,IWQL02-Embarrassed to Be Seen in Public,text,14,,,CRF,018,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0219,IWQL02-Do Not Enjoy Sexual Activity,text,14,,,CRF,019,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0220,IWQL02-Have Little or No Sexual Desire,text,14,,,CRF,020,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0221,IWQL02-Difficulty W Sexual Performance,text,14,,,CRF,021,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0222,IWQL02-Avoid Sexual Encounters,text,14,,,CRF,022,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0223,"IWQL02-Experience Ridicule, Teasing",text,14,,,CRF,023,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0224,"IWQL02-Worry, Fitting Into Seats",text,14,,,CRF,024,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0225,"IWQL02-Worry, Fitting Through Aisles",text,14,,,CRF,025,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0226,"IWQL02-Worry, Finding Strong Chairs",text,14,,,CRF,026,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0227,IWQL02-Experience Discrimination,text,14,,,CRF,027,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0228,IWQL02-Trouble Meeting Responsiblities,text,14,,,CRF,028,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0229,IWQL02-Less Productive Than I Could Be,text,14,,,CRF,029,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0230,"IWQL02-Don't Receive Raises, Promotions",text,14,,,CRF,030,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,IWQL0231,IWQL02-Afraid to Go On Job Interviews,text,14,,,CRF,031,IWQL02L1,,,,
QS.QSCAT.IWQOL-LITE.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,032,,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0101,JDA01-Area of Erythema,text,39,,,CRF,001,JDAL1,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0102,JDA01-Area of Erythema with Pustules,text,39,,,CRF,002,JDAL2,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0103,JDA01-Area of Edema,text,39,,,CRF,003,JDAL2,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0104,JDA01-Fever,text,11,,,CRF,004,JDAL3,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0105,JDA01-WBC count,text,17,,,CRF,005,JDAL4,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0106,JDA01-CRP,text,11,,,CRF,006,JDAL5,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0107,JDA01-Serum albumin,text,11,,,CRF,007,JDAL6,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0108,JDA01-Severity Level,text,8,,,CRF,008,JDASEV,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0108A,JDA01-Total (Skin Symptoms),integer,2,,,CRF,009,,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0108B,JDA01-Total (Systemic Symp/Lab Findings),integer,2,,,CRF,010,,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,JDA0108C,JDA01-Sum of Scores,integer,2,,,CRF,011,,,,,
QS.QSCAT.JDA SEVERITY INDEX.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,012,,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0101,KATZ01- Bathing,text,132,,,CRF,001,KATZ1,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0102,KATZ01-Dressing,text,128,,,CRF,002,KATZ2,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0103,KATZ01-Toileting,text,84,,,CRF,003,KATZ3,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0104,KATZ01-Transferring,text,90,,,CRF,004,KATZ4,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0105,KATZ01-Continence,text,62,,,CRF,005,KATZ5,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0106,KATZ01-Feeding,text,96,,,CRF,006,KATZ6,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,KATZ0107,KATZ01-Total Points,integer,1,,,CRF,007,,,,,
QS.QSCAT.KATZ-ADL.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,008,,,,,
QS.QSCAT.KPS SCALE.QSTESTCD,KPSS01,KPSS-Karnofsky Performance Status,text,83,,,CRF,001,KPSSL,,,,
QS.QSCAT.KPS SCALE.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,002,,,,,
QS.QSCAT.KSS.QSTESTCD,KSS0101,KSS01-Sleepiness,text,55,,,CRF,001,KSSL,,,,
QS.QSCAT.KSS.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,002,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS101A,LSAS1-Telephone in Public Anxiety,text,28,,,CRF,001,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS101B,LSAS1-Telephone in Public Avoid,text,36,,,CRF,002,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS102A,LSAS1-Participate in Small Group Anxiety,text,30,,,CRF,003,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS102B,LSAS1-Participate in Small Group Avoid,text,37,,,CRF,004,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS103A,LSAS1-Eat in Public Place Anxiety,text,37,,,CRF,005,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS103B,LSAS1-Eat in Public Place Avoid,text,31,,,CRF,006,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS104A,LSAS1-Drink W Others in Public Anxiety,text,23,,,CRF,007,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS104B,LSAS1-Drink W Others in Public Avoid,text,35,,,CRF,008,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS105A,LSAS1-Talk to People Authority Anxiety,text,35,,,CRF,009,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS105B,LSAS1-Talk to People Authority Avoid,text,37,,,CRF,010,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS106A,"LSAS1-Act, Perform, Give Talk Anxiety",text,36,,,CRF,011,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS106B,"LSAS1-Act, Perform, Give Talk Avoid",text,24,,,CRF,012,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS107A,LSAS1-Go to Party Anxiety,text,23,,,CRF,013,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS107B,LSAS1-Go to Party Avoid,text,22,,,CRF,014,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS108A,LSAS1-Work While Being Observed Anxiety,text,36,,,CRF,015,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS108B,LSAS1-Work While Being Observed Avoid,text,31,,,CRF,016,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS109A,LSAS1-Write While Being Observed Anxiety,text,20,,,CRF,017,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS109B,LSAS1-Write While Being Observed Avoid,text,32,,,CRF,018,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS110A,LSAS1-Call Someone You Dont Know Anxiety,text,39,,,CRF,019,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS110B,LSAS1-Call Someone You Dont Know Avoid,text,33,,,CRF,020,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS111A,LSAS1-Talk People You Dont Know Anxiety,text,32,,,CRF,021,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS111B,LSAS1-Talk People You Dont Know Avoid,text,33,,,CRF,022,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS112A,LSAS1-Meet Strangers Anxiety,text,21,,,CRF,023,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS112B,LSAS1-Meet Strangers Avoid,text,32,,,CRF,024,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS113A,LSAS1-Urinate in Public Bathroom Anxiety,text,28,,,CRF,025,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS113B,LSAS1-Urinate in Public Bathroom Avoid,text,36,,,CRF,026,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS114A,LSAS1-Enter Room Others Seated Anxiety,text,30,,,CRF,027,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS114B,LSAS1-Enter Room Others Seated Avoid,text,37,,,CRF,028,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS115A,LSAS1-Being Center of Attention Anxiety,text,37,,,CRF,029,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS115B,LSAS1-Being Center of Attention Avoid,text,31,,,CRF,030,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS116A,LSAS1-Speak up at Meeting Anxiety,text,23,,,CRF,031,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS116B,LSAS1-Speak Up at Meeting Avoid,text,35,,,CRF,032,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS117A,LSAS1-Take Test Anxiety,text,35,,,CRF,033,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS117B,LSAS1-Take Test Avoid,text,37,,,CRF,034,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS118A,LSAS1-Express Disagreement Anxiety,text,36,,,CRF,035,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS118B,LSAS1-Express Disagreement Avoid,text,24,,,CRF,036,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS119A,LSAS1-Look People in Eyes Anxiety,text,23,,,CRF,037,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS119B,LSAS1-Look People in Eyes Avoid,text,22,,,CRF,038,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS120A,LSAS1-Give Report to Group Anxiety,text,36,,,CRF,039,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS120B,LSAS1-Give Report to Group Avoid,text,31,,,CRF,040,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS121A,LSAS1-Try to Pick Up Someone Anxiety,text,20,,,CRF,041,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS121B,LSAS1-Try to Pick Up Someone Avoid,text,32,,,CRF,042,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS122A,LSAS1-Return Goods to Store Anxiety,text,39,,,CRF,043,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS122B,LSAS1-Return Goods to Store Avoid,text,33,,,CRF,044,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS123A,LSAS1-Give Party Anxiety,text,32,,,CRF,045,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS123B,LSAS1-Give Party Avoid,text,33,,,CRF,046,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS124A,LSAS1-Resist High Pressure Sales Anxiety,text,21,,,CRF,047,LSAS01L1,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS124B,LSAS1-Resist High Pressure Sales Avoid,text,32,,,CRF,048,LSAS01L2,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS125A,LSAS1-Total Performance Subscore Anxiety,integer,3,,,CRF,049,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS125B,LSAS1-Total Performance Subscore Avoid,integer,3,,,CRF,050,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS126A,LSAS1-Total Social Subscore Anxiety,integer,3,,,CRF,051,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS126B,LSAS1-Total Social Subscore Avoid,integer,3,,,CRF,052,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS127A,LSAS1-Total Anxiety Subscore,integer,3,,,CRF,053,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS127B,LSAS1-Total Avoidance Subscore,integer,3,,,CRF,054,,,,,
QS.QSCAT.LSAS.QSTESTCD,LSAS128,LSAS1-Total LSAS Score,integer,3,,,CRF,055,,,,,
QS.QSCAT.LSAS.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,056,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ101A,LSEQ1-Getting to Sleep Easier/Harder,integer,3,,,CRF,001,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ101B,LSEQ1-Getting to Sleep Quicker/Slower,integer,3,,,CRF,002,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ101C,LSEQ1-Felt More/Less Drowsy,integer,3,,,CRF,003,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ102A,LSEQ1-Sleep More/Less Restful,integer,3,,,CRF,004,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ102B,LSEQ1-Fewer/More Periods of Wakefulness,integer,3,,,CRF,005,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ103A,LSEQ1-Awakening Easier/More Difficult,integer,3,,,CRF,006,,,,,
QS.QSCAT.LSEQ.QSTESTCD,LSEQ103B,LSEQ1-Awakening Took Shorter/Longer,integer,3,,,CRF,007,,,,,
